RE_WILD_2,EQUIPAMIENTO_REWILD,ALIMENTACION / VIVERES
RE_WILD_2,EQUIPAMIENTO_REWILD,INSUMOS Y EQUIPAMIENTO
RE_WILD_2,COSTOS_INDIRECTOS_REWILD,COSTOS INDIRECTOS
IIED,STAFF,CONTADOR
IIED,STAFF,ESPECIALISTA EN AREAS DE CONSERVACION
IIED,STAFF,ESPECIALISTA EN COMUNICACION
IIED,STAFF,ESPECIALISTA EN FORTALECIMIENTO DE AREAS PROTEGIDAS
IIED,STAFF,RESPONSABLE DE GOBERNANZA
IIED,STAFF,TECNICO ENLACE-BENI
IIED,CONSULTORIAS_IIED,ASISTENTE TECNICO Y MONITOREO
IIED,CONSULTORIAS_IIED,CONSULTOR 1
IIED,CONSULTORIAS_IIED,CONSULTOR 2
IIED,CONSULTORIAS_IIED,CONSULTORES
IIED,EQUIPOS_IIED,EQUIPOS
IIED,VIAJES_Y_CAMPO,GASTOS DE VIAJE CAMPO
IIED,VIAJES_Y_CAMPO,GASTOS DE VIAJE CIUDAD
IIED,VIAJES_Y_CAMPO,GASTOS VIAJES INTERNACIONALES
IIED,TALLERES_IIED,TALLERES
IIED,TALLERES_IIED,TALLERES GRUPOS FOCALES
IIED,TALLERES_IIED,TALLERES PLANIFICACION
IIED,TALLERES_IIED,TECNICO I AREAS PROTEGIDAS BENI
IIED,COMUNICACION,TELEFONOS Y CELULARES
IIED,COSTOS_DE_OFICINA,COSTOS INDIRECTOS
IIED,COSTOS_DE_OFICINA,TELEFONOS Y CELULARES
MOORE,PERSONAL_MOORE,DIRECTOR DE CIENCIA Y TECNOLOGIA
MOORE,PERSONAL_MOORE,ESPECIALISTA II COMUNICACION INTERNA
MOORE,CONSULTORES_Y_CONTRATISTAS,CAPACITADORES
MOORE,CONSULTORES_Y_CONTRATISTAS,CONSULTORES
MOORE,OTROS_GASTOS_DIRECTOS,CAPACITACIONES
MOORE,OTROS_GASTOS_DIRECTOS,COMUNICACIONES Y PUBLICACIONES
MOORE,OTROS_GASTOS_DIRECTOS,EQUIPOS SUMINISTROS COMPUTACION
MOORE,OTROS_GASTOS_DIRECTOS,"VIATICOS, ALIMENTACION E IMPREVISTO"
MOORE,COSTOS_INDIRECTOS_MOORE,COSTOS INDIRECTOS
DOROTHY,FORTALECER_LAS_CADENAS_DE_SUMINISTRO,PERSONAL DOROTHY
DOROTHY,FORTALECER_LAS_CADENAS_DE_SUMINISTRO,VIAJES DOROTHY
DOROTHY,FORTALECER_LAS_CADENAS_DE_SUMINISTRO,EQUIPOS DOROTHY
DOROTHY,FORTALECER_LAS_CADENAS_DE_SUMINISTRO,IMPRESIONES Y COMUNICACIONES DOROTHY
DOROTHY,FORTALECER_LAS_CADENAS_DE_SUMINISTRO,COSTOS INDIRECTOS DOROTHY
FCF_3,PERSONAL_FCF_3,ESP. EN EDUCACION PARA LA CONSERVACION
FCF_3,PERSONAL_FCF_3,ESPECIALISTA EN SIG Y ANALISIS ESPACIAL
FCF_3,CONSULTORES_FCF_3,CONSULTORES
FCF_3,EQUIPOS_Y_SUMINISTROS_FCF3,SUMINISTROS DE OFICINA
FCF_3,EQUIPOS_Y_SUMINISTROS_FCF3,EQUIPOS
FCF_3,EQUIPOS_Y_SUMINISTROS_FCF3,IMPRESIONES Y COMUNICACIONES
FCF_3,EQUIPOS_Y_SUMINISTROS_FCF3,LAPTOP
FCF_3,EQUIPOS_Y_SUMINISTROS_FCF3,EQUIPOS SUMINISTROS COMPUTACION
FCF_3,VIAJES_FCF3,COMBUSTIBLE
FCF_3,VIAJES_FCF3,PASAJES TERRESTRES
FCF_3,VIAJES_FCF3,PASAJES AEREOS NACIONALES
FCF_3,VIAJES_FCF3,"VIATICOS, ALIMENTACION E IMPREVISTO"
FCF_3,REUNIONES_Y_TALLERES,CAPACITADORES
FCF_3,REUNIONES_Y_TALLERES,TECNICO DE CAMPO
FCF_3,REUNIONES_Y_TALLERES,COMUNICACIONES
FCF_3,REUNIONES_Y_TALLERES,REUNIONES Y TALLERES EMPREND. PRODUC. 
FCF_3,COSTOS_INDIRECTOS,COSTOS INDIRECTOS
EROL_2,PERSONNEL_EROL_2,COORDINACION (PART TIME)
EROL_2,PERSONNEL_EROL_2,ESPECIALISTA MANEJO DE BOSQUES (PART TIME)
EROL_2,PERSONNEL_EROL_2,ESPECIALISTA COMERCIALIZACION (PART TIME)
EROL_2,PERSONNEL_EROL_2,ESPECIALISTA SIG (PART TIME)
EROL_2,PERSONNEL_EROL_2,TECNICO DE CAMPO (PART TIME)
EROL_2,CONSULTING_EROL_2,CONSULTORIAS PARA PLANES COMUNALES DE MANEJO
EROL_2,CONSULTING_EROL_2,CONSULTORIA MODULO OBSERVATORIO
EROL_2,CONSULTING_EROL_2,CONSULTORIAS PARA INCORPORAR ECONOMIA DE BOSQUES EN PLANES SUBNACIONALES
